RegDt,ServerId,ChargerId,Length,MessageType,SequenceNumber,DataLength,AccessId_type,AccessId,RequireCurrent_type,RequireCurrent,RequireWatt_type,RequireWatt,ChargingTime_type,ChargingTime,StartDelay_type,StartDelay,UserConfirm_type,UserConfirm,ChargerNumber_type,ChargerNumber
2021-09-23 17:08:49,00,D88039EC686C,001A,05,47,16,09,3171419136,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-23 21:53:17,00,D88039EC686C,001A,05,A9,16,09,2064253952,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-24 16:50:41,00,D88039EC686C,001A,05,CB,16,09,3440116736,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-25 10:52:02,00,D88039EC686C,001A,05,DE,16,09,185598976,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-25 16:34:28,00,D88039EC686C,001A,05,DD,16,09,168887296,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-28 10:45:16,00,D88039EC686C,001A,05,2A,16,09,2837120000,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-29 16:18:59,00,D88039EC686C,001A,05,2E,16,09,3122660352,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-09-30 17:42:58,00,D88039EC686C,001A,05,78,16,09,2451899392,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-01 12:37:16,00,D88039EC686C,001A,05,11,16,09,1395196928,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-02 12:06:40,00,D88039EC686C,001A,05,B3,16,09,3761046528,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-04 08:58:41,00,D88039EC686C,001A,05,9C,16,09,3711173632,18,00,20,2389.89,06,43200,07,0,26,00,33,0405
2021-10-04 11:10:17,00,D88039EC686C,001A,05,61,16,09,439682048,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-04 11:58:19,00,D88039EC686C,001A,05,E9,16,09,993330176,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-06 19:39:36,00,D88039EC686C,001A,05,6C,16,09,138347520,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-08 09:40:27,00,D88039EC686C,001A,05,12,16,09,1648690176,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-08 15:17:40,00,D88039EC686C,001A,05,F0,16,09,726008832,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-08 17:03:09,00,D88039EC686C,001A,05,E4,16,09,2470839296,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-09 09:30:27,00,D88039EC686C,001A,05,4E,16,09,3947430912,18,00,20,1365.65,06,43200,07,0,26,00,33,0405
2021-10-09 16:20:16,00,D88039EC686C,001A,05,64,16,09,4916224,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-10 17:46:59,00,D88039EC686C,001A,05,55,16,09,3763209216,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-12 09:46:38,00,D88039EC686C,001A,05,5E,16,09,1045758976,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-12 10:56:06,00,D88039EC686C,001A,05,36,16,09,1666515968,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-12 13:40:21,00,D88039EC686C,001A,05,5C,16,09,3210019840,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-12 22:34:06,00,D88039EC686C,001A,05,1E,16,09,2572682240,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-16 14:03:05,00,D88039EC686C,001A,05,F9,16,09,40371200,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-17 12:55:37,00,D88039EC686C,001A,05,EE,16,09,3328902144,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-20 12:40:01,00,D88039EC686C,001A,05,BD,16,09,947454976,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-21 18:57:12,00,D88039EC686C,001A,05,36,16,09,4068410368,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-22 09:26:12,00,D88039EC686C,001A,05,E0,16,09,3129082880,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-24 14:26:20,00,D88039EC686C,001A,05,12,16,09,2307654656,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-24 21:20:36,00,D88039EC686C,001A,05,9F,16,09,3029206016,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-25 20:05:27,00,D88039EC686C,001A,05,AB,16,09,3700556800,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-26 19:37:50,00,D88039EC686C,001A,05,B8,16,09,1452737536,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-27 12:40:59,00,D88039EC686C,001A,05,92,16,09,10093568,18,00,20,6828.26,06,43200,07,0,26,00,33,0405
2021-10-27 16:35:29,00,D88039EC686C,001A,05,1C,16,09,3197764608,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-27 17:46:15,00,D88039EC686C,001A,05,00,16,09,513475584,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-28 09:30:52,00,D88039EC686C,001A,05,28,16,09,1386087424,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-29 10:47:26,00,D88039EC686C,001A,05,04,16,09,2929918976,18,00,20,30000.0,06,43200,07,0,26,00,33,0405
2021-10-29 17:50:40,00,D88039EC686C,001A,05,D6,16,09,1470432256,18,00,20,1707.06,06,43200,07,0,26,00,33,0405
2021-10-30 16:07:08,00,D88039EC686C,001A,05,A8,16,09,3500737536,18,00,20,5121.2,06,43200,07,0,26,00,33,0405
2021-10-30 19:17:20,00,D88039EC686C,001A,05,45,16,09,3584689152,18,00,20,1024.24,06,43200,07,0,26,00,33,0405
