ChargerId,RegDt,Send,msg,msgId
D88039EC686C,2021-09-06 23:31:04,R,   00 D8 80 39 EC 68 6C 00    0E 15 F5 0A 01 0A 09 98    C2 03 00 33 04 05 3F    ,327309691
D88039EC686C,2021-09-06 23:31:05,S,   00 D8 80 39 EC 68 6C 00    0B 1A F1 07 12 00 13 00    33 04 05 8D             ,327309702
D88039EC686C,2021-09-06 23:41:04,R,   00 D8 80 39 EC 68 6C 00    0E 15 F6 0A 01 0A 09 98    C2 03 00 33 04 05 3E    ,327316088
D88039EC686C,2021-09-06 23:41:05,S,   00 D8 80 39 EC 68 6C 00    0B 1A 7A 07 12 00 13 00    33 04 05 04             ,327316098
D88039EC686C,2021-09-06 23:48:23,R,   00 D8 80 39 EC 68 6C 00    0E 15 F7 0A 01 0B 09 98    C2 03 00 33 04 05 3C    ,327320901
D88039EC686C,2021-09-06 23:48:24,S,   00 D8 80 39 EC 68 6C 00    0B 1A E7 07 12 00 13 00    33 04 05 97             ,327320914
D88039EC686C,2021-09-06 23:49:08,R,   00 D8 80 39 EC 68 6C 00    0E 15 F8 0A 01 0B 09 98    C2 03 00 33 04 05 3B    ,327321333
D88039EC686C,2021-09-06 23:49:09,S,   00 D8 80 39 EC 68 6C 00    0B 1A C0 07 12 00 13 00    33 04 05 BE             ,327321347
D88039EC686C,2021-09-06 23:51:34,R,   00 D8 80 39 EC 68 6C 00    0E 15 F9 0A 01 0A 09 98    C2 03 00 33 04 05 3B    ,327322804
D88039EC686C,2021-09-06 23:51:35,S,   00 D8 80 39 EC 68 6C 00    0B 1A A2 07 12 00 13 00    33 04 05 DC             ,327322815
D88039EC686C,2021-09-07 00:01:35,R,   00 D8 80 39 EC 68 6C 00    0E 15 FA 0A 01 0A 09 98    C2 03 00 33 04 05 3A    ,327329177
D88039EC686C,2021-09-07 00:01:36,S,   00 D8 80 39 EC 68 6C 00    0B 1A 1B 07 12 00 13 00    33 04 05 63             ,327329190
D88039EC686C,2021-09-07 00:11:35,R,   00 D8 80 39 EC 68 6C 00    0E 15 FB 0A 01 0A 09 98    C2 03 00 33 04 05 39    ,327335482
D88039EC686C,2021-09-07 00:11:36,S,   00 D8 80 39 EC 68 6C 00    0B 1A 71 07 12 00 13 00    33 04 05 0D             ,327335495
D88039EC686C,2021-09-07 00:21:36,R,   00 D8 80 39 EC 68 6C 00    0E 15 FC 0A 01 0A 09 98    C2 03 00 33 04 05 38    ,327341776
D88039EC686C,2021-09-07 00:21:37,S,   00 D8 80 39 EC 68 6C 00    0B 1A C6 07 12 00 13 00    33 04 05 B8             ,327341791
D88039EC686C,2021-09-07 00:31:37,R,   00 D8 80 39 EC 68 6C 00    0E 15 FD 0A 01 0A 09 98    C2 03 00 33 04 05 37    ,327348010
D88039EC686C,2021-09-07 00:31:38,S,   00 D8 80 39 EC 68 6C 00    0B 1A F8 07 12 00 13 00    33 04 05 86             ,327348020
D88039EC686C,2021-09-07 00:41:38,R,   00 D8 80 39 EC 68 6C 00    0E 15 FE 0A 01 0A 09 98    C2 03 00 33 04 05 36    ,327354183
D88039EC686C,2021-09-07 00:41:39,S,   00 D8 80 39 EC 68 6C 00    0B 1A 0C 07 12 00 13 00    33 04 05 72             ,327354196
D88039EC686C,2021-09-07 00:51:38,R,   00 D8 80 39 EC 68 6C 00    0E 15 FF 0A 01 0A 09 98    C2 03 00 33 04 05 35    ,327360318
D88039EC686C,2021-09-07 00:51:39,S,   00 D8 80 39 EC 68 6C 00    0B 1A 0C 07 12 00 13 00    33 04 05 72             ,327360330
D88039EC686C,2021-09-07 01:01:38,R,   00 D8 80 39 EC 68 6C 00    0E 15 00 0A 01 0A 09 98    C2 03 00 33 04 05 34    ,327366416
D88039EC686C,2021-09-07 01:01:39,S,   00 D8 80 39 EC 68 6C 00    0B 1A F9 07 12 00 13 00    33 04 05 85             ,327366428
D88039EC686C,2021-09-07 01:11:39,R,   00 D8 80 39 EC 68 6C 00    0E 15 01 0A 01 0A 09 98    C2 03 00 33 04 05 33    ,327372486
D88039EC686C,2021-09-07 01:11:40,S,   00 D8 80 39 EC 68 6C 00    0B 1A D5 07 12 00 13 00    33 04 05 A9             ,327372500
D88039EC686C,2021-09-07 01:21:39,R,   00 D8 80 39 EC 68 6C 00    0E 15 02 0A 01 0A 09 98    C2 03 00 33 04 05 32    ,327378555
D88039EC686C,2021-09-07 01:21:40,S,   00 D8 80 39 EC 68 6C 00    0B 1A B2 07 12 00 13 00    33 04 05 CC             ,327378570
D88039EC686C,2021-09-07 01:31:39,R,   00 D8 80 39 EC 68 6C 00    0E 15 03 0A 01 0A 09 98    C2 03 00 33 04 05 31    ,327384626
D88039EC686C,2021-09-07 01:31:40,S,   00 D8 80 39 EC 68 6C 00    0B 1A 93 07 12 00 13 00    33 04 05 EB             ,327384641
D88039EC686C,2021-09-07 01:41:40,R,   00 D8 80 39 EC 68 6C 00    0E 15 04 0A 01 0A 09 98    C2 03 00 33 04 05 30    ,327390792
D88039EC686C,2021-09-07 01:41:41,S,   00 D8 80 39 EC 68 6C 00    0B 1A A6 07 12 00 13 00    33 04 05 D8             ,327390806
D88039EC686C,2021-09-07 01:51:41,R,   00 D8 80 39 EC 68 6C 00    0E 15 05 0A 01 0A 09 98    C2 03 00 33 04 05 2F    ,327396865
D88039EC686C,2021-09-07 01:51:42,S,   00 D8 80 39 EC 68 6C 00    0B 1A 85 07 12 00 13 00    33 04 05 F9             ,327396879
D88039EC686C,2021-09-07 02:01:42,R,   00 D8 80 39 EC 68 6C 00    0E 15 06 0A 01 0A 09 98    C2 03 00 33 04 05 2E    ,327402851
D88039EC686C,2021-09-07 02:01:43,S,   00 D8 80 39 EC 68 6C 00    0B 1A 3C 07 12 00 13 00    33 04 05 42             ,327402869
D88039EC686C,2021-09-07 02:11:42,R,   00 D8 80 39 EC 68 6C 00    0E 15 07 0A 01 0A 09 98    C2 03 00 33 04 05 2D    ,327408876
D88039EC686C,2021-09-07 02:11:43,S,   00 D8 80 39 EC 68 6C 00    0B 1A 05 07 12 00 13 00    33 04 05 79             ,327408896
D88039EC686C,2021-09-07 02:21:43,R,   00 D8 80 39 EC 68 6C 00    0E 15 08 0A 01 0A 09 98    C2 03 00 33 04 05 2C    ,327414883
D88039EC686C,2021-09-07 02:21:44,S,   00 D8 80 39 EC 68 6C 00    0B 1A C2 07 12 00 13 00    33 04 05 BC             ,327414897
D88039EC686C,2021-09-07 02:31:44,R,   00 D8 80 39 EC 68 6C 00    0E 15 09 0A 01 0A 09 98    C2 03 00 33 04 05 2B    ,327420890
D88039EC686C,2021-09-07 02:31:45,S,   00 D8 80 39 EC 68 6C 00    0B 1A 80 07 12 00 13 00    33 04 05 FE             ,327420903
D88039EC686C,2021-09-07 02:41:44,R,   00 D8 80 39 EC 68 6C 00    0E 15 0A 0A 01 0A 09 98    C2 03 00 33 04 05 2A    ,327426893
D88039EC686C,2021-09-07 02:41:45,S,   00 D8 80 39 EC 68 6C 00    0B 1A 3F 07 12 00 13 00    33 04 05 3F             ,327426904
D88039EC686C,2021-09-07 02:51:44,R,   00 D8 80 39 EC 68 6C 00    0E 15 0B 0A 01 0A 09 98    C2 03 00 33 04 05 29    ,327432845
D88039EC686C,2021-09-07 02:51:45,S,   00 D8 80 39 EC 68 6C 00    0B 1A E2 07 12 00 13 00    33 04 05 9C             ,327432857
D88039EC686C,2021-09-07 03:01:19,R,   00 D8 80 39 EC 68 6C 00    0E 15 0C 0A 01 05 09 98    C2 03 00 33 04 05 2D    ,327438597
D88039EC686C,2021-09-07 03:01:20,S,   00 D8 80 39 EC 68 6C 00    0B 1A 22 07 12 00 13 00    33 04 05 5C             ,327438608
D88039EC686C,2021-09-07 03:01:23,R,   00 D8 80 39 EC 68 6C 00    0E 15 0D 0A 01 0A 09 98    C2 03 00 33 04 05 27    ,327438636
D88039EC686C,2021-09-07 03:01:24,S,   00 D8 80 39 EC 68 6C 00    0B 1A 33 07 12 00 13 00    33 04 05 4B             ,327438648
