ChargerId,RegDt,Send,msg,msgId
D88039EC48E0,2021-07-21 10:13:52,R,00D88039EC48E0000E150F0A010A090000000033037810,287818348
D88039EC48E0,2021-07-21 10:13:55,R,00D88039EC48E0000E15100A010A09000000003303780F,287818380
D88039EC48E0,2021-07-21 10:13:59,R,00D88039EC48E0000E15110A010A09000000003303780E,287818430
D88039EC48E0,2021-07-21 10:15:03,R,00D88039EC48E0000E15120A010B09000000003303780C,287819064
D88039EC48E0,2021-07-21 10:15:35,R,00D88039EC48E0000E15130A010A09000000003303780C,287819368
D88039EC48E0,2021-07-21 10:15:36,R,00D88039EC48E0000E15140A010B09000000003303780A,287819383
D88039EC48E0,2021-07-21 10:16:06,R,00D88039EC48E0000E15160A011C0900000000330378F7,287819629
D88039EC48E0,2021-07-21 10:16:31,R,00D88039EC48E0000E15170A01020902200300330378EB,287819834
D88039EC48E0,2021-07-21 10:17:17,R,00D88039EC48E0000E151A0A01020902200300330378E8,287820239
D88039EC48E0,2021-07-21 10:17:44,R,00D88039EC48E0000E151B0A010A0902200300330378DF,287820466
D88039EC48E0,2021-07-21 10:18:02,R,00D88039EC48E0000E151C0A010B0902200300330378DD,287820602
D88039EC48E0,2021-07-21 10:18:21,R,00D88039EC48E0000E151E0A011C0902200300330378CA,287820776
D88039EC48E0,2021-07-21 10:18:45,R,00D88039EC48E0000E151F0A01020903200300330378E2,287820982
D88039EC48E0,2021-07-21 10:19:30,R,00D88039EC48E0000E15230A01020903200300330378DE,287821353
D88039EC48E0,2021-07-21 10:23:24,R,00D88039EC48E0000E15290A010A0903200300330378D0,287823329
D88039EC48E0,2021-07-21 10:25:02,R,00D88039EC48E0000E15030A010A09000000003303781C,287824320
D88039EC48E0,2021-07-21 10:25:04,R,00D88039EC48E0000E15040A010A09000000003303781B,287824346
D88039EC48E0,2021-07-21 10:25:06,R,00D88039EC48E0000E15060A010A090000000033037819,287824365
D88039EC48E0,2021-07-21 10:25:10,R,00D88039EC48E0000E15050A010A09000000003303781A,287824415
D88039EC48E0,2021-07-21 10:25:21,R,00D88039EC48E0000E15070A010B090000000033037817,287824522
D88039EC48E0,2021-07-21 10:25:24,R,00D88039EC48E0000E15080A010A090000000033037817,287824550
D88039EC48E0,2021-07-21 10:26:59,R,00D88039EC48E0000E15030A010A09000000003303781C,287825340
D88039EC48E0,2021-07-21 10:27:01,R,00D88039EC48E0000E15040A010A09000000003303781B,287825353
D88039EC48E0,2021-07-21 10:27:03,R,00D88039EC48E0000E15060A010A090000000033037819,287825376
D88039EC48E0,2021-07-21 10:27:07,R,00D88039EC48E0000E15050A010A09000000003303781A,287825412
D88039EC48E0,2021-07-21 10:27:40,R,00D88039EC48E0000E15070A010B090000000033037817,287825656
D88039EC48E0,2021-07-21 10:27:54,R,00D88039EC48E0000E15090A011C090000000033037804,287825769
D88039EC48E0,2021-07-21 10:28:18,R,00D88039EC48E0000E150A0A01020905200300330378F5,287825976
D88039EC48E0,2021-07-21 10:29:04,R,00D88039EC48E0000E150D0A01020905200300330378F2,287826357
D88039EC48E0,2021-07-21 10:31:41,R,00D88039EC48E0000E15120A010A0905200300330378E5,287827673
D88039EC48E0,2021-07-21 10:33:23,R,00D88039EC48E0000E15130A010B0905200300330378E3,287828538
D88039EC48E0,2021-07-21 10:33:40,R,00D88039EC48E0000E15150A011C0905200300330378D0,287828722
D88039EC48E0,2021-07-21 10:34:04,R,00D88039EC48E0000E15160A01020909200300330378E5,287828976
D88039EC48E0,2021-07-21 10:34:50,R,00D88039EC48E0000E151A0A01020909200300330378E1,287829421
D88039EC48E0,2021-07-21 10:37:15,R,00D88039EC48E0000E15200A01070909200300330378D6,287830675
D88039EC48E0,2021-07-21 10:37:59,R,00D88039EC48E0000E15210A01070909200300330378D5,287831025
D88039EC48E0,2021-07-21 10:38:53,R,00D88039EC48E0000E15220A010A0909200300330378D1,287831461
D88039EC48E0,2021-07-21 10:45:19,R,00D88039EC48E0000E15230A010B0909200300330378CF,287834844
D88039EC48E0,2021-07-21 10:45:31,R,00D88039EC48E0000E15250A011C0909200300330378BC,287834950
D88039EC48E0,2021-07-21 10:45:55,R,00D88039EC48E0000E15260A0102090C200300330378D2,287835144
D88039EC48E0,2021-07-21 10:46:40,R,00D88039EC48E0000E15290A0102090C200300330378CF,287835509
D88039EC48E0,2021-07-21 10:47:30,R,00D88039EC48E0000E152D0A0107090C200300330378C6,287835934
D88039EC48E0,2021-07-21 10:47:37,R,00D88039EC48E0000E152E0A010A090C200300330378C2,287835994
D88039EC48E0,2021-07-21 10:57:38,R,00D88039EC48E0000E152F0A010A090C200300330378C1,287841190
D88039EC48E0,2021-07-21 10:57:39,R,00D88039EC48E0000E15300A011C090C200300330378AE,287841202
