RegDt,ServerId,ChargerId,Length,MessageType,SequenceNumber,DataLength,DeviceStatus_type,DeviceStatus,AccessId_type,AccessId,ChargerNumber_type,ChargerNumber,Send,msgId
2021-09-06 23:26:00,00,D88039EC48E0,000E,15,12,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327307010
2021-09-06 23:36:00,00,D88039EC48E0,000E,15,13,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327313396
2021-09-06 23:46:00,00,D88039EC48E0,000E,15,14,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327319823
2021-09-06 23:56:00,00,D88039EC48E0,000E,15,15,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327326211
2021-09-07 00:06:00,00,D88039EC48E0,000E,15,16,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327332559
2021-09-07 00:16:00,00,D88039EC48E0,000E,15,17,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327338883
2021-09-07 00:26:00,00,D88039EC48E0,000E,15,18,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327345099
2021-09-07 00:36:00,00,D88039EC48E0,000E,15,19,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327351311
2021-09-07 00:46:00,00,D88039EC48E0,000E,15,1A,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327357457
2021-09-07 00:56:00,00,D88039EC48E0,000E,15,1B,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327363617
2021-09-07 01:06:00,00,D88039EC48E0,000E,15,1C,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327369659
2021-09-07 01:16:00,00,D88039EC48E0,000E,15,1D,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327375763
2021-09-07 01:26:00,00,D88039EC48E0,000E,15,1E,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327381832
2021-09-07 01:36:00,00,D88039EC48E0,000E,15,1F,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327387908
2021-09-07 01:46:00,00,D88039EC48E0,000E,15,20,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327394048
2021-09-07 01:56:00,00,D88039EC48E0,000E,15,21,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327400058
2021-09-07 02:06:00,00,D88039EC48E0,000E,15,22,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327406057
2021-09-07 02:16:00,00,D88039EC48E0,000E,15,23,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327412097
2021-09-07 02:26:00,00,D88039EC48E0,000E,15,24,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327418088
2021-09-07 02:36:00,00,D88039EC48E0,000E,15,25,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327424117
2021-09-07 02:46:00,00,D88039EC48E0,000E,15,26,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327430070
2021-09-07 02:56:00,00,D88039EC48E0,000E,15,27,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327436051
2021-09-07 03:04:00,00,D88039EC48E0,000E,15,28,0A,01,Error,09,1791099648,33,0378,R,327440407
2021-09-07 03:04:00,00,D88039EC48E0,000E,15,29,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327440460
2021-09-07 03:14:00,00,D88039EC48E0,000E,15,2A,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327446419
2021-09-07 03:24:00,00,D88039EC48E0,000E,15,2B,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327452401
2021-09-07 03:34:00,00,D88039EC48E0,000E,15,2C,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327458334
2021-09-07 03:44:00,00,D88039EC48E0,000E,15,2D,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327464241
2021-09-07 03:54:00,00,D88039EC48E0,000E,15,2E,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327470163
2021-09-07 04:04:00,00,D88039EC48E0,000E,15,2F,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327476070
2021-09-07 04:14:00,00,D88039EC48E0,000E,15,30,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327481942
2021-09-07 04:24:00,00,D88039EC48E0,000E,15,31,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327487787
2021-09-07 04:34:00,00,D88039EC48E0,000E,15,32,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327493662
2021-09-07 04:44:00,00,D88039EC48E0,000E,15,33,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327499514
2021-09-07 04:54:00,00,D88039EC48E0,000E,15,34,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327505299
2021-09-07 05:04:00,00,D88039EC48E0,000E,15,35,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327511144
2021-09-07 05:14:00,00,D88039EC48E0,000E,15,36,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327517013
2021-09-07 05:24:00,00,D88039EC48E0,000E,15,37,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327522839
2021-09-07 05:34:00,00,D88039EC48E0,000E,15,38,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327528718
2021-09-07 05:44:00,00,D88039EC48E0,000E,15,39,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327534591
2021-09-07 05:54:00,00,D88039EC48E0,000E,15,3A,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327540419
2021-09-07 06:04:00,00,D88039EC48E0,000E,15,3B,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327546230
2021-09-07 06:14:00,00,D88039EC48E0,000E,15,3C,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327552002
2021-09-07 06:24:00,00,D88039EC48E0,000E,15,3D,0A,01,충전케이블 분리 (idle),09,1791099648,33,0378,R,327557814
