ChargerId,RegDt,Send,msg,msgId
20A16E046B42,"2021-07-19 23:55:59",R,"   00 20 A1 6E 04 6B 42 15    39 07 01 0A 09 E3 1A 03    00 97                   ",286727371
20A16E046B42,"2021-07-19 23:56:00",S,"   00 20 A1 6E 04 6B 42 1A    96 04 12 00 13 00 27    ",286727382
20A16E046B42,"2021-07-20 00:05:59",R,"   00 20 A1 6E 04 6B 42 15    3A 07 01 0A 09 E3 1A 03    00 96                   ",286732792
20A16E046B42,"2021-07-20 00:06:00",S,"   00 20 A1 6E 04 6B 42 1A    35 04 12 00 13 00 88    ",286732806
20A16E046B42,"2021-07-20 00:16:00",R,"   00 20 A1 6E 04 6B 42 15    3B 07 01 0A 09 E3 1A 03    00 95                   ",286738224
20A16E046B42,"2021-07-20 00:16:01",S,"   00 20 A1 6E 04 6B 42 1A    DA 04 12 00 13 00 E3    ",286738235
20A16E046B42,"2021-07-20 00:25:59",R,"   00 20 A1 6E 04 6B 42 15    3C 07 01 0A 09 E3 1A 03    00 94                   ",286743571
20A16E046B42,"2021-07-20 00:26:00",S,"   00 20 A1 6E 04 6B 42 1A    52 04 12 00 13 00 6B    ",286743585
20A16E046B42,"2021-07-20 00:35:59",R,"   00 20 A1 6E 04 6B 42 15    3D 07 01 0A 09 E3 1A 03    00 93                   ",286748907
20A16E046B42,"2021-07-20 00:36:00",S,"   00 20 A1 6E 04 6B 42 1A    C1 04 12 00 13 00 FC    ",286748920
20A16E046B42,"2021-07-20 00:45:59",R,"   00 20 A1 6E 04 6B 42 15    3E 07 01 0A 09 E3 1A 03    00 92                   ",286754270
20A16E046B42,"2021-07-20 00:46:00",S,"   00 20 A1 6E 04 6B 42 1A    45 04 12 00 13 00 78    ",286754286
20A16E046B42,"2021-07-20 00:55:59",R,"   00 20 A1 6E 04 6B 42 15    3F 07 01 0A 09 E3 1A 03    00 91                   ",286759672
20A16E046B42,"2021-07-20 00:56:00",S,"   00 20 A1 6E 04 6B 42 1A    DE 04 12 00 13 00 DF    ",286759685
20A16E046B42,"2021-07-20 01:05:59",R,"   00 20 A1 6E 04 6B 42 15    40 07 01 0A 09 E3 1A 03    00 90                   ",286764960
20A16E046B42,"2021-07-20 01:06:00",S,"   00 20 A1 6E 04 6B 42 1A    37 04 12 00 13 00 86    ",286764972
20A16E046B42,"2021-07-20 01:15:59",R,"   00 20 A1 6E 04 6B 42 15    41 07 01 0A 09 E3 1A 03    00 8F                   ",286770316
20A16E046B42,"2021-07-20 01:16:00",S,"   00 20 A1 6E 04 6B 42 1A    B6 04 12 00 13 00 07    ",286770327
20A16E046B42,"2021-07-20 01:25:59",R,"   00 20 A1 6E 04 6B 42 15    42 07 01 0A 09 E3 1A 03    00 8E                   ",286775585
20A16E046B42,"2021-07-20 01:26:00",S,"   00 20 A1 6E 04 6B 42 1A    05 04 12 00 13 00 B8    ",286775596
20A16E046B42,"2021-07-20 01:36:00",R,"   00 20 A1 6E 04 6B 42 15    43 07 01 0A 09 E3 1A 03    00 8D                   ",286780880
20A16E046B42,"2021-07-20 01:36:01",S,"   00 20 A1 6E 04 6B 42 1A    60 04 12 00 13 00 5D    ",286780889
20A16E046B42,"2021-07-20 01:45:59",R,"   00 20 A1 6E 04 6B 42 15    44 07 01 0A 09 E3 1A 03    00 8C                   ",286786102
20A16E046B42,"2021-07-20 01:46:00",S,"   00 20 A1 6E 04 6B 42 1A    97 04 12 00 13 00 26    ",286786115
20A16E046B42,"2021-07-20 01:55:59",R,"   00 20 A1 6E 04 6B 42 15    45 07 01 0A 09 E3 1A 03    00 8B                   ",286791383
20A16E046B42,"2021-07-20 01:56:00",S,"   00 20 A1 6E 04 6B 42 1A    EC 04 12 00 13 00 D1    ",286791393
20A16E046B42,"2021-07-20 02:05:59",R,"   00 20 A1 6E 04 6B 42 15    46 07 01 0A 09 E3 1A 03    00 8A                   ",286796635
20A16E046B42,"2021-07-20 02:06:00",S,"   00 20 A1 6E 04 6B 42 1A    36 04 12 00 13 00 87    ",286796646
20A16E046B42,"2021-07-20 02:15:59",R,"   00 20 A1 6E 04 6B 42 15    47 07 01 0A 09 E3 1A 03    00 89                   ",286801865
20A16E046B42,"2021-07-20 02:16:00",S,"   00 20 A1 6E 04 6B 42 1A    6E 04 12 00 13 00 4F    ",286801876
20A16E046B42,"2021-07-20 02:25:59",R,"   00 20 A1 6E 04 6B 42 15    48 07 01 0A 09 E3 1A 03    00 88                   ",286807107
20A16E046B42,"2021-07-20 02:26:00",S,"   00 20 A1 6E 04 6B 42 1A    AF 04 12 00 13 00 0E    ",286807117
20A16E046B42,"2021-07-20 02:35:59",R,"   00 20 A1 6E 04 6B 42 15    49 07 01 0A 09 E3 1A 03    00 87                   ",286812326
20A16E046B42,"2021-07-20 02:36:00",S,"   00 20 A1 6E 04 6B 42 1A    E8 04 12 00 13 00 D5    ",286812339
20A16E046B42,"2021-07-20 02:45:59",R,"   00 20 A1 6E 04 6B 42 15    4A 07 01 0A 09 E3 1A 03    00 86                   ",286817490
20A16E046B42,"2021-07-20 02:46:00",S,"   00 20 A1 6E 04 6B 42 1A    01 04 12 00 13 00 BC    ",286817503
20A16E046B42,"2021-07-20 02:55:59",R,"   00 20 A1 6E 04 6B 42 15    4B 07 01 0A 09 E3 1A 03    00 85                   ",286822724
20A16E046B42,"2021-07-20 02:56:00",S,"   00 20 A1 6E 04 6B 42 1A    40 04 12 00 13 00 7D    ",286822737
20A16E046B42,"2021-07-20 03:05:59",R,"   00 20 A1 6E 04 6B 42 15    4C 07 01 0A 09 E3 1A 03    00 84                   ",286828103
20A16E046B42,"2021-07-20 03:06:00",S,"   00 20 A1 6E 04 6B 42 1A    C6 04 12 00 13 00 F7    ",286828115
20A16E046B42,"2021-07-20 03:15:59",R,"   00 20 A1 6E 04 6B 42 15    4D 07 01 0A 09 E3 1A 03    00 83                   ",286833263
20A16E046B42,"2021-07-20 03:16:00",S,"   00 20 A1 6E 04 6B 42 1A    DE 04 12 00 13 00 DF    ",286833276
20A16E046B42,"2021-07-20 03:26:00",R,"   00 20 A1 6E 04 6B 42 15    4E 07 01 0A 09 E3 1A 03    00 82                   ",286838425
20A16E046B42,"2021-07-20 03:26:01",S,"   00 20 A1 6E 04 6B 42 1A    F6 04 12 00 13 00 C7    ",286838434
20A16E046B42,"2021-07-20 03:35:59",R,"   00 20 A1 6E 04 6B 42 15    4F 07 01 0A 09 E3 1A 03    00 81                   ",286843530
20A16E046B42,"2021-07-20 03:36:00",S,"   00 20 A1 6E 04 6B 42 1A    F2 04 12 00 13 00 CB    ",286843543
20A16E046B42,"2021-07-20 03:45:59",R,"   00 20 A1 6E 04 6B 42 15    50 07 01 0A 09 E3 1A 03    00 80                   ",286848668
20A16E046B42,"2021-07-20 03:46:00",S,"   00 20 A1 6E 04 6B 42 1A    FE 04 12 00 13 00 BF    ",286848681
20A16E046B42,"2021-07-20 03:55:59",R,"   00 20 A1 6E 04 6B 42 15    51 07 01 0A 09 E3 1A 03    00 7F                   ",286853847
20A16E046B42,"2021-07-20 03:56:00",S,"   00 20 A1 6E 04 6B 42 1A    20 04 12 00 13 00 9D    ",286853862
20A16E046B42,"2021-07-20 04:05:59",R,"   00 20 A1 6E 04 6B 42 15    52 07 01 0A 09 E3 1A 03    00 7E                   ",286859018
20A16E046B42,"2021-07-20 04:06:00",S,"   00 20 A1 6E 04 6B 42 1A    3C 04 12 00 13 00 81    ",286859031
