RegDt,ServerId,ChargerId,Length,MessageType,SequenceNumber,DataLength,AccessId_type,AccessId,RequireCurrent_type,RequireCurrent,RequireWatt_type,RequireWatt,ChargingTime_type,ChargingTime,StartDelay_type,StartDelay,UserConfirm_type,UserConfirm,ChargerNumber_type,ChargerNumber
2021-07-29 18:18:38,00,D88039EC48E0,001A,05,26,16,09,406520576,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-07-29 18:19:23,00,D88039EC48E0,001A,05,EA,16,09,406520576,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-07-30 07:56:37,00,D88039EC48E0,001A,05,BA,16,09,154993408,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-07-30 11:19:17,00,D88039EC48E0,001A,05,98,16,09,1748828928,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-07-30 12:24:51,00,D88039EC48E0,001A,05,21,16,09,2352808704,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-07-30 15:13:27,00,D88039EC48E0,001A,05,D3,16,09,3946644224,18,00,20,4857.79,06,43200,07,0,26,00,33,0378
2021-07-31 11:26:13,00,D88039EC48E0,001A,05,CA,16,09,4064281344,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-02 07:56:30,00,D88039EC48E0,001A,05,39,16,09,524681984,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-02 09:57:23,00,D88039EC48E0,001A,05,C2,16,09,1732641536,18,00,20,2264.63,06,43200,07,0,26,00,33,0378
2021-08-02 18:14:50,00,D88039EC48E0,001A,05,B3,16,09,2655453952,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-03 11:42:16,00,D88039EC48E0,001A,05,16,16,09,3544777472,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-03 13:32:26,00,D88039EC48E0,001A,05,61,16,09,4850432,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-03 14:00:37,00,D88039EC48E0,001A,05,12,16,09,306840320,18,00,20,3240.19,06,43200,07,0,26,00,33,0378
2021-08-03 14:26:57,00,D88039EC48E0,001A,05,C2,16,09,625607424,18,00,20,3240.19,06,43200,07,0,26,00,33,0378
2021-08-03 14:42:49,00,D88039EC48E0,001A,05,A8,16,09,726270720,18,00,20,1941.11,06,43200,07,0,26,00,33,0378
2021-08-03 15:53:36,00,D88039EC48E0,001A,05,8B,16,09,1397359360,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-03 17:10:29,00,D88039EC48E0,001A,05,BF,16,09,2236220160,18,00,20,3240.19,06,43200,07,0,26,00,33,0378
2021-08-03 17:37:00,00,D88039EC48E0,001A,05,F8,16,09,2739536640,18,00,20,3240.19,06,43200,07,0,26,00,33,0378
2021-08-04 07:35:00,00,D88039EC48E0,001A,05,96,16,09,3679191808,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-04 08:00:51,00,D88039EC48E0,001A,05,50,16,09,3880518400,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-04 13:52:41,00,D88039EC48E0,001A,05,5A,16,09,2521629440,18,00,20,3235.19,06,43200,07,0,26,00,33,0378
2021-08-04 14:31:27,00,D88039EC48E0,001A,05,51,16,09,2873950976,18,00,20,3235.19,06,43200,07,0,26,00,33,0378
2021-08-04 15:26:57,00,D88039EC48E0,001A,05,CD,16,09,3343713024,18,00,20,3235.19,06,43200,07,0,26,00,33,0378
2021-08-05 09:29:14,00,D88039EC48E0,001A,05,4E,16,09,2991588096,18,00,20,1617.59,06,43200,07,0,26,00,33,0378
2021-08-05 15:29:41,00,D88039EC48E0,001A,05,9D,16,09,2068906752,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-05 15:49:57,00,D88039EC48E0,001A,05,A4,16,09,2253456128,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-05 16:56:30,00,D88039EC48E0,001A,05,45,16,09,3092316928,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-06 07:31:08,00,D88039EC48E0,001A,05,99,16,09,995361536,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-06 07:54:34,00,D88039EC48E0,001A,05,9E,16,09,1381237504,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-06 11:19:18,00,D88039EC48E0,001A,05,0D,16,09,3662938880,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-06 13:16:50,00,D88039EC48E0,001A,05,12,16,09,425001728,18,00,20,6470.39,06,43200,07,0,26,00,33,0378
2021-08-06 14:35:00,00,D88039EC48E0,001A,05,A8,16,09,961872640,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-06 16:38:27,00,D88039EC48E0,001A,05,F1,16,09,2102723328,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-06 18:05:25,00,D88039EC48E0,001A,05,12,16,09,3696558848,18,00,20,808.8,06,43200,07,0,26,00,33,0378
2021-08-07 07:55:45,00,D88039EC48E0,001A,05,27,16,09,3663135488,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-07 11:06:43,00,D88039EC48E0,001A,05,0B,16,09,710411008,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-09 07:20:56,00,D88039EC48E0,001A,05,1B,16,09,3529310976,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-09 09:25:39,00,D88039EC48E0,001A,05,3B,16,09,626918144,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-09 09:27:28,00,D88039EC48E0,001A,05,23,16,09,660472576,18,00,20,9705.59,06,43200,07,0,26,00,33,0378
2021-08-09 16:16:48,00,D88039EC48E0,001A,05,E7,16,09,6226688,18,00,20,4857.79,06,43200,07,0,26,00,33,0378
2021-08-10 08:01:03,00,D88039EC48E0,001A,05,C6,16,09,2103509760,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-11 07:36:17,00,D88039EC48E0,001A,05,69,16,09,4100195072,18,00,20,9710.59,06,43200,07,0,26,00,33,0378
2021-08-11 14:03:09,00,D88039EC48E0,001A,05,47,16,09,3211068160,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-11 14:48:07,00,D88039EC48E0,001A,05,0C,16,09,3630498560,18,00,20,3235.19,06,43200,07,0,26,00,33,0378
2021-08-11 16:34:19,00,D88039EC48E0,001A,05,C1,16,09,375784192,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-11 19:24:51,00,D88039EC48E0,001A,05,A9,16,09,291963648,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-11 21:53:12,00,D88039EC48E0,001A,05,CB,16,09,4234609408,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-12 07:24:38,00,D88039EC48E0,001A,05,41,16,09,3211264768,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-12 08:07:11,00,D88039EC48E0,001A,05,B2,16,09,3462923008,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-12 09:01:50,00,D88039EC48E0,001A,05,BF,16,09,4050125568,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-12 09:43:44,00,D88039EC48E0,001A,05,B7,16,09,208208640,18,00,20,6470.39,06,43200,07,0,26,00,33,0378
2021-08-12 14:44:52,00,D88039EC48E0,001A,05,E5,16,09,2590573312,18,00,20,9705.59,06,43200,07,0,26,00,33,0378
2021-08-12 18:01:22,00,D88039EC48E0,001A,05,BF,16,09,1231684352,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-13 14:18:14,00,D88039EC48E0,001A,05,C2,16,09,1164772096,18,00,20,1941.11,06,43200,07,0,26,00,33,0378
2021-08-13 17:53:23,00,D88039EC48E0,001A,05,BE,16,09,4285334272,18,00,20,9710.59,06,43200,07,0,26,00,33,0378
2021-08-14 10:26:26,00,D88039EC48E0,001A,05,06,16,09,2339373824,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-14 11:32:55,00,D88039EC48E0,001A,05,07,16,09,2842690304,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-16 08:44:47,00,D88039EC48E0,001A,05,60,16,09,360055552,18,00,20,3235.19,06,43200,07,0,26,00,33,0378
2021-08-17 07:10:07,00,D88039EC48E0,001A,05,32,16,09,1668875008,18,00,20,3235.19,06,43200,07,0,26,00,33,0378
2021-08-17 07:12:54,00,D88039EC48E0,001A,05,5F,16,09,1685652224,18,00,20,3235.19,06,43200,07,0,26,00,33,0378
2021-08-17 11:22:13,00,D88039EC48E0,001A,05,1E,16,09,4000908032,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-17 16:43:12,00,D88039EC48E0,001A,05,BE,16,09,3078226688,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-18 08:42:00,00,D88039EC48E0,001A,05,B2,16,09,779944704,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-18 13:47:38,00,D88039EC48E0,001A,05,61,16,09,3514630912,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-18 15:51:16,00,D88039EC48E0,001A,05,85,16,09,444465920,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-18 15:54:12,00,D88039EC48E0,001A,05,FE,16,09,494797568,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-18 15:56:14,00,D88039EC48E0,001A,05,50,16,09,511574784,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-18 16:41:23,00,D88039EC48E0,001A,05,4D,16,09,1098777344,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-18 18:57:50,00,D88039EC48E0,001A,05,EC,16,09,4051567360,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-19 07:36:56,00,D88039EC48E0,001A,05,64,16,09,3145728768,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-19 08:34:14,00,D88039EC48E0,001A,05,E6,16,09,3565159168,18,00,20,4852.79,06,43200,07,0,26,00,33,0378
2021-08-19 10:54:35,00,D88039EC48E0,001A,05,A8,16,09,578880256,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-19 13:24:07,00,D88039EC48E0,001A,05,81,16,09,1954611968,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-19 13:26:37,00,D88039EC48E0,001A,05,37,16,09,1988166400,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-19 13:30:50,00,D88039EC48E0,001A,05,04,16,09,2038498048,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-19 15:08:24,00,D88039EC48E0,001A,05,F9,16,09,2927690496,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-20 07:32:58,00,D88039EC48E0,001A,05,74,16,09,1787036416,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-20 08:03:04,00,D88039EC48E0,001A,05,3F,16,09,2156135168,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-20 13:26:45,00,D88039EC48E0,001A,05,D8,16,09,1132790528,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-20 15:42:04,00,D88039EC48E0,001A,05,88,16,09,2458190592,18,00,20,3235.19,06,43200,07,0,26,00,33,0378
2021-08-20 17:15:34,00,D88039EC48E0,001A,05,A8,16,09,3448046336,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-23 07:38:59,00,D88039EC48E0,001A,05,54,16,09,982385408,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-23 11:57:45,00,D88039EC48E0,001A,05,24,16,09,3515745024,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-23 13:16:32,00,D88039EC48E0,001A,05,54,16,09,4119724800,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-23 15:46:15,00,D88039EC48E0,001A,05,9B,16,09,1217331968,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-23 16:30:52,00,D88039EC48E0,001A,05,44,16,09,1703871232,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-23 16:32:35,00,D88039EC48E0,001A,05,4B,16,09,1737425664,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-23 17:53:54,00,D88039EC48E0,001A,05,2B,16,09,3247375104,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-23 19:14:23,00,D88039EC48E0,001A,05,86,16,09,1016070912,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-24 07:28:49,00,D88039EC48E0,001A,05,A4,16,09,2593194752,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-24 08:07:46,00,D88039EC48E0,001A,05,8C,16,09,2895184640,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-24 12:59:19,00,D88039EC48E0,001A,05,4A,16,09,1066533632,18,00,20,3235.19,06,43200,07,0,26,00,33,0378
2021-08-25 07:22:56,00,D88039EC48E0,001A,05,16,16,09,1167393536,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-25 08:05:41,00,D88039EC48E0,001A,05,D1,16,09,1435828992,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-25 13:32:25,00,D88039EC48E0,001A,05,AD,16,09,110494464,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-25 14:46:20,00,D88039EC48E0,001A,05,4D,16,09,613810944,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-25 16:52:45,00,D88039EC48E0,001A,05,ED,16,09,2106983168,18,00,20,1617.59,06,43200,07,0,26,00,33,0378
2021-08-25 17:04:47,00,D88039EC48E0,001A,05,14,16,09,2375418624,18,00,20,970.56,06,43200,07,0,26,00,33,0378
2021-08-25 17:38:18,00,D88039EC48E0,001A,05,F0,16,09,2861957888,18,00,20,9710.59,06,43200,07,0,26,00,33,0378
2021-08-25 21:44:30,00,D88039EC48E0,001A,05,CD,16,09,379060992,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-26 07:37:07,00,D88039EC48E0,001A,05,BB,16,09,60359424,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-26 07:52:01,00,D88039EC48E0,001A,05,A8,16,09,261686016,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-26 08:36:58,00,D88039EC48E0,001A,05,51,16,09,798556928,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-26 10:57:05,00,D88039EC48E0,001A,05,DC,16,09,2274951936,18,00,20,20000.0,06,43200,07,0,26,00,33,0378
2021-08-27 07:23:28,00,D88039EC48E0,001A,05,F0,16,09,748487424,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
2021-08-27 08:18:45,00,D88039EC48E0,001A,05,99,16,09,1251803904,18,00,20,30000.0,06,43200,07,0,26,00,33,0378
