RegDt,ServerId,ChargerId,Length,MessageType,SequenceNumber,DataLength,MessagePending_type,MessagePending,WakeupInterval_type,WakeupInterval,ChargerNumber_type,ChargerNumber,Send,msgId
2021-09-06 23:26:00,00,D88039EC48E0,000B,1A,B1,07,12,0,13,00,33,0378,S,327307027
2021-09-06 23:36:00,00,D88039EC48E0,000B,1A,33,07,12,0,13,00,33,0378,S,327313414
2021-09-06 23:46:00,00,D88039EC48E0,000B,1A,CC,07,12,0,13,00,33,0378,S,327319835
2021-09-06 23:56:00,00,D88039EC48E0,000B,1A,4B,07,12,0,13,00,33,0378,S,327326223
2021-09-07 00:06:00,00,D88039EC48E0,000B,1A,B9,07,12,0,13,00,33,0378,S,327332573
2021-09-07 00:16:00,00,D88039EC48E0,000B,1A,1C,07,12,0,13,00,33,0378,S,327338892
2021-09-07 00:26:00,00,D88039EC48E0,000B,1A,43,07,12,0,13,00,33,0378,S,327345106
2021-09-07 00:36:00,00,D88039EC48E0,000B,1A,6D,07,12,0,13,00,33,0378,S,327351321
2021-09-07 00:46:00,00,D88039EC48E0,000B,1A,73,07,12,0,13,00,33,0378,S,327357465
2021-09-07 00:56:00,00,D88039EC48E0,000B,1A,80,07,12,0,13,00,33,0378,S,327363624
2021-09-07 01:06:00,00,D88039EC48E0,000B,1A,4F,07,12,0,13,00,33,0378,S,327369667
2021-09-07 01:16:00,00,D88039EC48E0,000B,1A,3D,07,12,0,13,00,33,0378,S,327375772
2021-09-07 01:26:00,00,D88039EC48E0,000B,1A,1C,07,12,0,13,00,33,0378,S,327381841
2021-09-07 01:36:00,00,D88039EC48E0,000B,1A,FD,07,12,0,13,00,33,0378,S,327387918
2021-09-07 01:46:00,00,D88039EC48E0,000B,1A,03,07,12,0,13,00,33,0378,S,327394059
2021-09-07 01:56:00,00,D88039EC48E0,000B,1A,C3,07,12,0,13,00,33,0378,S,327400069
2021-09-07 02:06:00,00,D88039EC48E0,000B,1A,7E,07,12,0,13,00,33,0378,S,327406067
2021-09-07 02:16:00,00,D88039EC48E0,000B,1A,4E,07,12,0,13,00,33,0378,S,327412107
2021-09-07 02:26:00,00,D88039EC48E0,000B,1A,05,07,12,0,13,00,33,0378,S,327418100
2021-09-07 02:36:00,00,D88039EC48E0,000B,1A,D1,07,12,0,13,00,33,0378,S,327424133
2021-09-07 02:46:00,00,D88039EC48E0,000B,1A,77,07,12,0,13,00,33,0378,S,327430083
2021-09-07 02:56:00,00,D88039EC48E0,000B,1A,26,07,12,0,13,00,33,0378,S,327436061
2021-09-07 03:04:00,00,D88039EC48E0,000B,1A,AA,07,12,0,13,00,33,0378,S,327440421
2021-09-07 03:04:00,00,D88039EC48E0,000B,1A,C5,07,12,0,13,00,33,0378,S,327440474
2021-09-07 03:14:00,00,D88039EC48E0,000B,1A,6C,07,12,0,13,00,33,0378,S,327446433
2021-09-07 03:24:00,00,D88039EC48E0,000B,1A,1D,07,12,0,13,00,33,0378,S,327452412
2021-09-07 03:34:00,00,D88039EC48E0,000B,1A,B7,07,12,0,13,00,33,0378,S,327458343
2021-09-07 03:44:00,00,D88039EC48E0,000B,1A,43,07,12,0,13,00,33,0378,S,327464250
