ChargerId,RegDt,Send,msg,msgId
D88039EC48E0,2021-07-21 10:13:53,S,00D88039EC48E0000B1AF4071200130033037818,287818358
D88039EC48E0,2021-07-21 10:13:56,S,00D88039EC48E0000B1A05071200130033037807,287818392
D88039EC48E0,2021-07-21 10:14:00,S,00D88039EC48E0000B1A1E0712001300330378EE,287818444
D88039EC48E0,2021-07-21 10:15:04,S,00D88039EC48E0000B1A5B0712001300330378B1,287819076
D88039EC48E0,2021-07-21 10:15:36,S,00D88039EC48E0000B1AF3071200130033037819,287819377
D88039EC48E0,2021-07-21 10:15:37,S,00D88039EC48E0000B1AFB071200130033037811,287819392
D88039EC48E0,2021-07-21 10:16:07,S,00D88039EC48E0000B1A75071201130033037896,287819636
D88039EC48E0,2021-07-21 10:16:32,S,00D88039EC48E0000B1ADE07120013003303782E,287819848
D88039EC48E0,2021-07-21 10:17:18,S,00D88039EC48E0000B1AA9071200130033037863,287820245
D88039EC48E0,2021-07-21 10:17:45,S,00D88039EC48E0000B1A1B0712001300330378F1,287820476
D88039EC48E0,2021-07-21 10:18:03,S,00D88039EC48E0000B1A5D0712001300330378AF,287820611
D88039EC48E0,2021-07-21 10:18:22,S,00D88039EC48E0000B1AB4071201130033037857,287820783
D88039EC48E0,2021-07-21 10:18:46,S,00D88039EC48E0000B1A1E0712001300330378EE,287820991
D88039EC48E0,2021-07-21 10:19:31,S,00D88039EC48E0000B1ADA071200130033037832,287821365
D88039EC48E0,2021-07-21 10:23:25,S,00D88039EC48E0000B1AB5071200130033037857,287823342
D88039EC48E0,2021-07-21 10:25:03,S,00D88039EC48E0000B1AA5071200130033037867,287824329
D88039EC48E0,2021-07-21 10:25:05,S,00D88039EC48E0000B1AB4071200130033037858,287824357
D88039EC48E0,2021-07-21 10:25:07,S,00D88039EC48E0000B1ABC071200130033037850,287824379
D88039EC48E0,2021-07-21 10:25:11,S,00D88039EC48E0000B1AD5071200130033037837,287824422
D88039EC48E0,2021-07-21 10:25:22,S,00D88039EC48E0000B1A0A071200130033037802,287824530
D88039EC48E0,2021-07-21 10:25:25,S,00D88039EC48E0000B1A180712001300330378F4,287824556
D88039EC48E0,2021-07-21 10:27:00,S,00D88039EC48E0000B1AA207120013003303786A,287825346
D88039EC48E0,2021-07-21 10:27:02,S,00D88039EC48E0000B1AA9071200130033037863,287825363
D88039EC48E0,2021-07-21 10:27:04,S,00D88039EC48E0000B1AB6071200130033037856,287825384
D88039EC48E0,2021-07-21 10:27:08,S,00D88039EC48E0000B1AC8071200130033037844,287825419
D88039EC48E0,2021-07-21 10:27:41,S,00D88039EC48E0000B1A430712001300330378C9,287825669
D88039EC48E0,2021-07-21 10:27:55,S,00D88039EC48E0000B1A79071201130033037892,287825778
D88039EC48E0,2021-07-21 10:28:19,S,00D88039EC48E0000B1AE3071200130033037829,287825986
D88039EC48E0,2021-07-21 10:29:05,S,00D88039EC48E0000B1AA107120013003303786B,287826366
D88039EC48E0,2021-07-21 10:31:42,S,00D88039EC48E0000B1A350712001300330378D7,287827685
D88039EC48E0,2021-07-21 10:33:24,S,00D88039EC48E0000B1AE6071200130033037826,287828553
D88039EC48E0,2021-07-21 10:33:41,S,00D88039EC48E0000B1A420712011300330378C9,287828733
D88039EC48E0,2021-07-21 10:34:05,S,00D88039EC48E0000B1AC207120013003303784A,287828987
D88039EC48E0,2021-07-21 10:34:51,S,00D88039EC48E0000B1AA107120013003303786B,287829435
D88039EC48E0,2021-07-21 10:37:16,S,00D88039EC48E0000B1A150712001300330378F7,287830683
D88039EC48E0,2021-07-21 10:38:00,S,00D88039EC48E0000B1AC3071200130033037849,287831031
D88039EC48E0,2021-07-21 10:38:54,S,00D88039EC48E0000B1A9F07120013003303786D,287831472
D88039EC48E0,2021-07-21 10:45:20,S,00D88039EC48E0000B1A3F0712001300330378CD,287834858
D88039EC48E0,2021-07-21 10:45:32,S,00D88039EC48E0000B1A73071201130033037898,287834958
D88039EC48E0,2021-07-21 10:45:56,S,00D88039EC48E0000B1AD5071200130033037837,287835155
D88039EC48E0,2021-07-21 10:46:41,S,00D88039EC48E0000B1A8A071200130033037882,287835518
D88039EC48E0,2021-07-21 10:47:31,S,00D88039EC48E0000B1A610712001300330378AB,287835946
D88039EC48E0,2021-07-21 10:47:38,S,00D88039EC48E0000B1A7D07120013003303788F,287836001
D88039EC48E0,2021-07-21 10:57:39,S,00D88039EC48E0000B1AA3071200130033037869,287841195
D88039EC48E0,2021-07-21 10:57:40,S,00D88039EC48E0000B1AAB071201130033037860,287841214
D88039EC48E0,2021-07-21 10:58:07,S,00D88039EC48E0000B1A1D0712001300330378EF,287841439
D88039EC48E0,2021-07-21 10:58:52,S,00D88039EC48E0000B1AEF07120013003303781D,287841857
D88039EC48E0,2021-07-21 11:00:27,S,00D88039EC48E0000B1A9207120013003303787A,287842693
D88039EC48E0,2021-07-21 11:01:11,S,00D88039EC48E0000B1A490712001300330378C3,287843053
D88039EC48E0,2021-07-21 11:01:13,S,00D88039EC48E0000B1A540712001300330378B8,287843076
D88039EC48E0,2021-07-21 11:11:12,S,00D88039EC48E0000B1A5A0712001300330378B2,287848204
D88039EC48E0,2021-07-21 11:14:41,S,00D88039EC48E0000B1AF7071200130033037815,287850053
D88039EC48E0,2021-07-21 11:14:50,S,00D88039EC48E0000B1A330712001300330378D9,287850173
D88039EC48E0,2021-07-21 11:16:27,S,00D88039EC48E0000B1AC9071200130033037843,287850980
D88039EC48E0,2021-07-21 11:16:39,S,00D88039EC48E0000B1A0D0712011300330378FE,287851115
D88039EC48E0,2021-07-21 11:17:04,S,00D88039EC48E0000B1A7E07120013003303788E,287851340
D88039EC48E0,2021-07-21 11:17:49,S,00D88039EC48E0000B1A380712001300330378D4,287851712
D88039EC48E0,2021-07-21 11:22:50,S,00D88039EC48E0000B1A220712001300330378EA,287854227
D88039EC48E0,2021-07-21 11:32:51,S,00D88039EC48E0000B1A4A0712001300330378C2,287859412
D88039EC48E0,2021-07-21 11:42:51,S,00D88039EC48E0000B1A7E07120013003303788E,287864631
D88039EC48E0,2021-07-21 11:49:57,S,00D88039EC48E0000B1ADF07120013003303782D,287868403
D88039EC48E0,2021-07-21 11:50:41,S,00D88039EC48E0000B1A88071200130033037884,287868737
