RegDt,ServerId,ChargerId,Length,MessageType,SequenceNumber,DataLength,AccessId_type,AccessId,RequireCurrent_type,RequireCurrent,RequireWatt_type,RequireWatt,ChargingTime_type,ChargingTime,StartDelay_type,StartDelay,UserConfirm_type,UserConfirm,ChargerNumber_type,ChargerNumber
2021-10-05 09:15:03,00,D88039EC684A,001A,05,79,16,09,3593995264,18,00,20,1707.06,06,43200,07,0,26,00,33,0408
2021-10-05 09:21:22,00,D88039EC684A,001A,05,0F,16,09,3711435776,18,00,20,1707.06,06,43200,07,0,26,00,33,0408
2021-10-05 19:14:35,00,D88039EC684A,001A,05,AB,16,09,3074032640,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-05 20:09:25,00,D88039EC684A,001A,05,4F,16,09,691733504,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-06 08:52:34,00,D88039EC684A,001A,05,70,16,09,3443262464,18,00,20,2389.89,06,43200,07,0,26,00,33,0408
2021-10-06 12:08:07,00,D88039EC684A,001A,05,A2,16,09,1111294976,18,00,20,6828.26,06,43200,07,0,26,00,33,0408
2021-10-06 18:55:27,00,D88039EC684A,001A,05,3E,16,09,3007185920,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-06 20:08:47,00,D88039EC684A,001A,05,28,16,09,1212089344,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-06 21:07:07,00,D88039EC684A,001A,05,EB,16,09,2789147648,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-07 14:42:52,00,D88039EC684A,001A,05,EC,16,09,3208709120,18,00,20,5121.2,06,43200,07,0,26,00,33,0408
2021-10-07 18:41:50,00,D88039EC684A,001A,05,54,16,09,3795977216,18,00,20,3414.13,06,43200,07,0,26,00,33,0408
2021-10-07 20:22:37,00,D88039EC684A,001A,05,2C,16,09,2722300928,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-08 14:43:10,00,D88039EC684A,001A,05,CA,16,09,289801216,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-08 14:45:00,00,D88039EC684A,001A,05,2C,16,09,323355648,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-08 18:59:37,00,D88039EC684A,001A,05,13,16,09,1665598464,18,00,20,3414.13,06,43200,07,0,26,00,33,0408
2021-10-08 20:03:23,00,D88039EC684A,001A,05,BA,16,09,508036096,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-08 21:03:12,00,D88039EC684A,001A,05,3A,16,09,1984431104,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-09 18:04:00,00,D88039EC684A,001A,05,13,16,09,2102068224,18,00,20,3414.13,06,43200,07,0,26,00,33,0408
2021-10-10 12:46:57,00,D88039EC684A,001A,05,42,16,09,4165796864,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-10 18:20:59,00,D88039EC684A,001A,05,1B,16,09,4283302912,18,00,20,5121.2,06,43200,07,0,26,00,33,0408
2021-10-12 07:28:37,00,D88039EC684A,001A,05,CD,16,09,3864265728,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-12 08:34:57,00,D88039EC684A,001A,05,66,16,09,290784256,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-12 12:19:08,00,D88039EC684A,001A,05,EF,16,09,2354381824,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-12 14:01:01,00,D88039EC684A,001A,05,E9,16,09,3579118592,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-12 14:05:55,00,D88039EC684A,001A,05,62,16,09,3629450240,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-12 14:07:25,00,D88039EC684A,001A,05,47,16,09,3663004672,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-12 14:10:33,00,D88039EC684A,001A,05,F5,16,09,3746890752,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-12 18:07:49,00,D88039EC684A,001A,05,85,16,09,3545629696,18,00,20,5121.2,06,43200,07,0,26,00,33,0408
2021-10-12 18:43:32,00,D88039EC684A,001A,05,0B,16,09,190252032,18,00,20,3414.13,06,43200,07,0,26,00,33,0408
2021-10-12 20:31:59,00,D88039EC684A,001A,05,C2,16,09,4065788928,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-12 21:10:36,00,D88039EC684A,001A,05,AE,16,09,660079616,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-13 07:51:16,00,D88039EC684A,001A,05,77,16,09,1213793280,18,00,20,5121.2,06,43200,07,0,26,00,33,0408
2021-10-13 10:26:59,00,D88039EC684A,001A,05,27,16,09,2807628800,18,00,20,3414.13,06,43200,07,0,26,00,33,0408
2021-10-13 13:46:26,00,D88039EC684A,001A,05,3E,16,09,240780288,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-13 17:54:52,00,D88039EC684A,001A,05,8B,16,09,4216980480,18,00,20,4438.37,06,43200,07,0,26,00,33,0408
2021-10-13 19:36:43,00,D88039EC684A,001A,05,12,16,09,3411739648,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-13 21:02:22,00,D88039EC684A,001A,05,FB,16,09,1683751936,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-14 10:20:08,00,D88039EC684A,001A,05,DA,16,09,4099736576,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-14 10:26:19,00,D88039EC684A,001A,05,F1,16,09,4183622656,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-14 10:32:58,00,D88039EC684A,001A,05,FD,16,09,4267508736,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-14 10:34:13,00,D88039EC684A,001A,05,A4,16,09,6161408,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-14 10:35:45,00,D88039EC684A,001A,05,BB,16,09,39715840,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-14 11:23:20,00,D88039EC684A,001A,05,4C,16,09,509477888,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-14 11:25:51,00,D88039EC684A,001A,05,9F,16,09,526255104,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-14 11:39:17,00,D88039EC684A,001A,05,D0,16,09,593363968,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-14 12:09:21,00,D88039EC684A,001A,05,E7,16,09,861799424,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-14 12:10:54,00,D88039EC684A,001A,05,C8,16,09,878576640,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-14 13:19:03,00,D88039EC684A,001A,05,27,16,09,1767769088,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-14 17:07:53,00,D88039EC684A,001A,05,16,16,09,1163854848,18,00,20,3414.13,06,43200,07,0,26,00,33,0408
2021-10-14 19:39:58,00,D88039EC684A,001A,05,96,16,09,1465910272,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-14 20:53:37,00,D88039EC684A,001A,05,A0,16,09,3881829376,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-15 09:00:31,00,D88039EC684A,001A,05,16,16,09,2254570496,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-15 09:23:54,00,D88039EC684A,001A,05,77,16,09,2657223680,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-15 14:34:26,00,D88039EC684A,001A,05,94,16,09,1617101824,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-15 17:11:17,00,D88039EC684A,001A,05,CA,16,09,123995136,18,00,20,2389.89,06,43200,07,0,26,00,33,0408
2021-10-15 18:36:40,00,D88039EC684A,001A,05,2D,16,09,2976121856,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-15 19:24:01,00,D88039EC684A,001A,05,79,16,09,358941696,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-15 20:35:08,00,D88039EC684A,001A,05,FC,16,09,2674197504,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-16 09:50:59,00,D88039EC684A,001A,05,1B,16,09,1030161408,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-16 12:47:11,00,D88039EC684A,001A,05,7D,16,09,2976318464,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-16 17:03:15,00,D88039EC684A,001A,05,74,16,09,3613918208,18,00,20,4096.96,06,43200,07,0,26,00,33,0408
2021-10-17 16:42:32,00,D88039EC684A,001A,05,FA,16,09,2724987904,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-17 18:11:20,00,D88039EC684A,001A,05,97,16,09,745341952,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-18 09:29:10,00,D88039EC684A,001A,05,BD,16,09,1919878144,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-18 10:03:36,00,D88039EC684A,001A,05,D9,16,09,2272199680,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-18 12:31:45,00,D88039EC684A,001A,05,AD,16,09,3748594688,18,00,20,2389.89,06,43200,07,0,26,00,33,0408
2021-10-18 12:34:07,00,D88039EC684A,001A,05,AE,16,09,3765371904,18,00,20,2048.48,06,43200,07,0,26,00,33,0408
2021-10-18 13:15:55,00,D88039EC684A,001A,05,D4,16,09,4251911168,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-18 13:46:42,00,D88039EC684A,001A,05,43,16,09,477103104,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-18 19:17:19,00,D88039EC684A,001A,05,C7,16,09,3950052352,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-18 20:44:31,00,D88039EC684A,001A,05,7A,16,09,2490500096,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
2021-10-18 21:15:37,00,D88039EC684A,001A,05,2D,16,09,3128034304,18,00,20,30000.0,06,43200,07,0,26,00,33,0408
